ID,Lat,Long,Mopened,Opened,City,State,Commas,CityState,,
43727Spring Hill,35.751179,-86.9300023,9/19,9/19/19,Spring Hill,Tennessee,",","Spring Hill,Tennessee",,
43728Burbank,34.180839,-118.308966,9/19,9/20/19,Burbank,California,",","Burbank,California",,
43728Spartanburg,34.9498007,-81.9320157,9/19,9/20/19,Spartanburg,South Carolina,",","Spartanburg,South Carolina",,
43728Cambridge,40.031183,-81.5884561,9/19,9/20/19,Cambridge,Ohio,",","Cambridge,Ohio",,
43728Hartville,40.9636685,-81.3312195,9/19,9/20/19,Hartville,Ohio,",","Hartville,Ohio",,
43728Charlotte,35.2271986,-80.843083,9/19,9/20/19,Charlotte,North Carolina,",","Charlotte,North Carolina",,
43728Altoona,40.518681,-78.394736,9/19,9/20/19,Altoona,Pennsylvania,",","Altoona,Pennsylvania",,
43728Ocean City,38.3348728,-75.0847659,9/19,9/20/19,Ocean City,Maryland,",","Ocean City,Maryland",,
43728Bronx,40.8466508,-73.8785937,9/19,9/20/19,Bronx,New York,",","Bronx,New York",,
43731Sparks,39.5404679,-119.7487235,9/19,9/23/19,Sparks,Nevada,",","Sparks,Nevada",,
43731Traverse City,44.7606441,-85.6165301,9/19,9/23/19,Traverse City,Michigan,",","Traverse City,Michigan",,
43731Syracuse,43.0481221,-76.1474244,9/19,9/23/19,Syracuse,New York,",","Syracuse,New York",,
43731West Babylon,40.7126585,-73.3536779,9/19,9/23/19,West Babylon,New York,",","West Babylon,New York",,
43732Menasha,44.2022293,-88.4465361,9/19,9/24/19,Menasha,Wisconsin,",","Menasha,Wisconsin",,
43734Cameron Park,38.668793,-120.987164,9/19,9/26/19,Cameron Park,California,",","Cameron Park,California",,
43734Harris Ranch,36.254581,-120.237984,9/19,9/26/19,Harris Ranch,California,",","Harris Ranch,California",,
43734La Mesa,32.767829,-117.023084,9/19,9/26/19,La Mesa,California,",","La Mesa,California",,
43734Cottonwood,34.739188,-112.009879,9/19,9/26/19,Cottonwood,Arizona,",","Cottonwood,Arizona",,
43734Monument,39.0677546,-104.8617588,9/19,9/26/19,Monument,Colorado,",","Monument,Colorado",,
43734Plymouth,45.0065149,-93.46651,9/19,9/26/19,Plymouth,Minnesota,",","Plymouth,Minnesota",,
43734McHenry,42.3294391,-88.4605713,9/19,9/26/19,McHenry,Illinois,",","McHenry,Illinois",,
43734Somers,42.6402973,-87.9103563,9/19,9/26/19,Somers,Wisconsin,",","Somers,Wisconsin",,
43734Chicago,41.8755616,-87.6244212,9/19,9/26/19,Chicago,Illinois,",","Chicago,Illinois",,
43734Chicago,41.8755616,-87.6244212,9/19,9/26/19,Chicago,Illinois,",","Chicago,Illinois",,
43734Grand Rapids,42.9632405,-85.6678639,9/19,9/26/19,Grand Rapids,Michigan,",","Grand Rapids,Michigan",,
43734Florence,38.9989499,-84.6266111,9/19,9/26/19,Florence,Kentucky,",","Florence,Kentucky",,
43734Glen Burnie,39.1626298,-76.6250756,9/19,9/26/19,Glen Burnie,Maryland,",","Glen Burnie,Maryland",,
43734Millsboro,38.5915023,-75.2913018,9/19,9/26/19,Millsboro,Delaware,",","Millsboro,Delaware",,
43735Sherwood,45.3570983,-122.840357,9/19,9/27/19,Sherwood,Oregon,",","Sherwood,Oregon",,
43735Port Orchard,47.5315625,-122.6384056,9/19,9/27/19,Port Orchard,Washington,",","Port Orchard,Washington",,
43735San Mateo,37.562992,-122.325525,9/19,9/27/19,San Mateo,California,",","San Mateo,California",,
43735Los Angeles,34.052234,-118.243685,9/19,9/27/19,Los Angeles,California,",","Los Angeles,California",,
43735Phoenix,33.448377,-112.074037,9/19,9/27/19,Phoenix,Arizona,",","Phoenix,Arizona",,
43735North Ogden,41.3071354,-111.9601986,9/19,9/27/19,North Ogden,Utah,",","North Ogden,Utah",,
43735Gallup,35.5283573,-108.7439489,9/19,9/27/19,Gallup,New Mexico,",","Gallup,New Mexico",,
43735Maplewood,44.9533351,-92.9953373,9/19,9/27/19,Maplewood,Minnesota,",","Maplewood,Minnesota",,
43735Chicago Ridge,41.7014217,-87.7792196,9/19,9/27/19,Chicago Ridge,Illinois,",","Chicago Ridge,Illinois",,
43735Hammond,41.5833658,-87.500043,9/19,9/27/19,Hammond,Indiana,",","Hammond,Indiana",,
43735Greenville,34.851354,-82.3984882,9/19,9/27/19,Greenville,South Carolina,",","Greenville,South Carolina",,
43735Cayce,33.9657091,-81.0739827,9/19,9/27/19,Cayce,South Carolina,",","Cayce,South Carolina",,
43735Charlotte,35.2271986,-80.843083,9/19,9/27/19,Charlotte,North Carolina,",","Charlotte,North Carolina",,
43735Stephens City,39.0834398,-78.2180567,9/19,9/27/19,Stephens City,Virginia,",","Stephens City,Virginia",,
43735Elmhurst,40.7365804,-73.8783932,9/19,9/27/19,Elmhurst,New York,",","Elmhurst,New York",,
43735Gloucester,42.6159286,-70.6619888,9/19,9/27/19,Gloucester,Massachusetts,",","Gloucester,Massachusetts",,
43736Sacramento,38.581572,-121.4944,9/19,9/28/19,Sacramento,California,",","Sacramento,California",,
43736Colton,34.073902,-117.313655,9/19,9/28/19,Colton,California,",","Colton,California",,
43736Chicago,41.8755616,-87.6244212,9/19,9/28/19,Chicago,Illinois,",","Chicago,Illinois",,
43736Hamilton,40.2070573,-74.0812506,9/19,9/28/19,Hamilton,New Jersey,",","Hamilton,New Jersey",,
43737Madera,36.961336,-120.060718,9/19,9/29/19,Madera,California,",","Madera,California",,
43737Santa Barbara,34.420831,-119.69819,9/19,9/29/19,Santa Barbara,California,",","Santa Barbara,California",,
43737Oxnard,34.197505,-119.177052,9/19,9/29/19,Oxnard,California,",","Oxnard,California",,
43737Paramount,33.88946,-118.159791,9/19,9/29/19,Paramount,California,",","Paramount,California",,
43737Philadelphia,39.9527237,-75.1635262,9/19,9/29/19,Philadelphia,Pennsylvania,",","Philadelphia,Pennsylvania",,
43738Monterey,36.600238,-121.894676,9/19,9/30/19,Monterey,California,",","Monterey,California",,
43738Chula Vista,32.640054,-117.084196,9/19,9/30/19,Chula Vista,California,",","Chula Vista,California",,
43738Mansfield,32.5631924,-97.1416768,9/19,9/30/19,Mansfield,Texas,",","Mansfield,Texas",,
43738Farmers Branch,32.9265137,-96.8961151,9/19,9/30/19,Farmers Branch,Texas,",","Farmers Branch,Texas",,
43738Allen,33.1031744,-96.6705503,9/19,9/30/19,Allen,Texas,",","Allen,Texas",,
43738Katy,29.7857853,-95.8243956,9/19,9/30/19,Katy,Texas,",","Katy,Texas",,
43738Dickinson,29.4607876,-95.0513173,9/19,9/30/19,Dickinson,Texas,",","Dickinson,Texas",,
43738Chicago,41.8755616,-87.6244212,9/19,9/30/19,Chicago,Illinois,",","Chicago,Illinois",,
43738Dothan,31.223231,-85.390489,9/19,9/30/19,Dothan,Alabama,",","Dothan,Alabama",,
43738Davenport,28.1614046,-81.6017417,9/19,9/30/19,Davenport,Florida,",","Davenport,Florida",,
43738Newberry,34.3266879,-81.5830086,9/19,9/30/19,Newberry,South Carolina,",","Newberry,South Carolina",,
43738Fallston,39.5145515,-76.4110732,9/19,9/30/19,Fallston,Maryland,",","Fallston,Maryland",,
43738Sparta,41.0401567,-74.6310081,9/19,9/30/19,Sparta,New Jersey,",","Sparta,New Jersey",,
43739Kapolei,21.3339504,-158.0771853,10/19,10/1/19,Kapolei,Hawaii,",","Kapolei,Hawaii",,
43739Fresno,36.737798,-119.787125,10/19,10/1/19,Fresno,California,",","Fresno,California",,
43741Chicago,41.8755616,-87.6244212,10/19,10/3/19,Chicago,Illinois,",","Chicago,Illinois",,
43742The Villages,28.9468504,-81.9533443,10/19,10/4/19,The Villages,Florida,",","The Villages,Florida",,
43742Mt. Pleasant,32.7940651,-79.8625851,10/19,10/4/19,Mt. Pleasant,South Carolina,",","Mt. Pleasant,South Carolina",,
43743Detroit,42.3315509,-83.0466403,10/19,10/5/19,Detroit,Michigan,",","Detroit,Michigan",,
43745Tempe,33.42551,-111.940005,10/19,10/7/19,Tempe,Arizona,",","Tempe,Arizona",,
43748Taft,35.142467,-119.456508,10/19,10/10/19,Taft,California,",","Taft,California",,
43748Santa Ana,33.745472,-117.867653,10/19,10/10/19,Santa Ana,California,",","Santa Ana,California",,
43749Torrance,33.835849,-118.340629,10/19,10/11/19,Torrance,California,",","Torrance,California",,
43749Wilmington,34.2257282,-77.9447107,10/19,10/11/19,Wilmington,North Carolina,",","Wilmington,North Carolina",,
43752New Orleans,29.9499323,-90.0701156,10/19,10/14/19,New Orleans,Louisiana,",","New Orleans,Louisiana",,
43755Glenview,42.0700662,-87.8114044,10/19,10/17/19,Glenview,Illinois,",","Glenview,Illinois",,
43755Redford,42.3833698,-83.2965971,10/19,10/17/19,Redford,Michigan,",","Redford,Michigan",,
43756Spring Hill,29.8946952,-82.5363557,10/19,10/18/19,Spring Hill,Florida,",","Spring Hill,Florida",,
43756Sarasota,27.3364347,-82.5306527,10/19,10/18/19,Sarasota,Florida,",","Sarasota,Florida",,
43761Santa Ana,33.745472,-117.867653,10/19,10/23/19,Santa Ana,California,",","Santa Ana,California",,
43763Salt Lake City,40.7596198,-111.8867975,10/19,10/25/19,Salt Lake City,Utah,",","Salt Lake City,Utah",,
43763Lancaster,40.03813,-76.3056686,10/19,10/25/19,Lancaster,Pennsylvania,",","Lancaster,Pennsylvania",,
43766Glendale,39.7048155,-104.9335083,10/19,10/28/19,Glendale,Colorado,",","Glendale,Colorado",,
43769Tucson,32.222607,-110.974711,10/19,10/31/19,Tucson,Arizona,",","Tucson,Arizona",,
43770Orlando,28.5421109,-81.3790304,11/19,11/1/19,Orlando,Florida,",","Orlando,Florida",,
43772San Antonio,29.4246002,-98.4951405,11/19,11/3/19,San Antonio,Texas,",","San Antonio,Texas",,
43774New York,40.7127281,-74.0060152,11/19,11/5/19,New York,New York,",","New York,New York",,
43775Metairie,30.001852,-90.1767149,11/19,11/6/19,Metairie,Louisiana,",","Metairie,Louisiana",,
43776Lago Vista,30.4601975,-97.9883477,11/19,11/7/19,Lago Vista,Texas,",","Lago Vista,Texas",,
43778Plymouth,45.0065149,-93.46651,11/19,11/9/19,Plymouth,Minnesota,",","Plymouth,Minnesota",,
43783Santa Ana,33.745472,-117.867653,11/19,11/14/19,Santa Ana,California,",","Santa Ana,California",,
43783Phoenix,33.448377,-112.074037,11/19,11/14/19,Phoenix,Arizona,",","Phoenix,Arizona",,
43784Commerce City,39.8083196,-104.9338675,11/19,11/15/19,Commerce City,Colorado,",","Commerce City,Colorado",,
43784Chicago,41.8755616,-87.6244212,11/19,11/15/19,Chicago,Illinois,",","Chicago,Illinois",,
43784Temple Terrace,28.0352964,-82.3892596,11/19,11/15/19,Temple Terrace,Florida,",","Temple Terrace,Florida",,
43784Midlothian,37.5062673,-77.649268,11/19,11/15/19,Midlothian,Virginia,",","Midlothian,Virginia",,
43785Phoenix,33.448377,-112.074037,11/19,11/16/19,Phoenix,Arizona,",","Phoenix,Arizona",,
43787South San Francisco,37.654656,-122.40775,11/19,11/18/19,South San Francisco,California,",","South San Francisco,California",,
43787Lubbock,33.5635206,-101.879336,11/19,11/18/19,Lubbock,Texas,",","Lubbock,Texas",,
43787Mesquite,32.7666103,-96.599472,11/19,11/18/19,Mesquite,Texas,",","Mesquite,Texas",,
43790Roseville,38.752124,-121.288006,11/19,11/21/19,Roseville,California,",","Roseville,California",,
43790Champaign,40.1164205,-88.2433829,11/19,11/21/19,Champaign,Illinois,",","Champaign,Illinois",,
43790Howell,40.1659101,-74.1911588,11/19,11/21/19,Howell,New Jersey,",","Howell,New Jersey",,
43791Saugus,34.413524,-118.540401,11/19,11/22/19,Saugus,California,",","Saugus,California",,
43791Jacksonville,30.3321838,-81.655651,11/19,11/22/19,Jacksonville,Florida,",","Jacksonville,Florida",,
43791Lynchburg,37.40088,-79.1844924,11/19,11/22/19,Lynchburg,Virginia,",","Lynchburg,Virginia",,
43791Raleigh,35.7803977,-78.6390989,11/19,11/22/19,Raleigh,North Carolina,",","Raleigh,North Carolina",,
43791Shippensburg,40.0562262,-77.5139074,11/19,11/22/19,Shippensburg,Pennsylvania,",","Shippensburg,Pennsylvania",,
43791Harrisburg,40.2663107,-76.8861122,11/19,11/22/19,Harrisburg,Pennsylvania,",","Harrisburg,Pennsylvania",,
43791Union,40.6652251,-74.3045277,11/19,11/22/19,Union,New Jersey,",","Union,New Jersey",,
43791New York,40.7127281,-74.0060152,11/19,11/22/19,New York,New York,",","New York,New York",,
43794El Paso,31.7754152,-106.4646348,11/19,11/25/19,El Paso,Texas,",","El Paso,Texas",,
43794West Des Moines,41.5645337,-93.7595281,11/19,11/25/19,West Des Moines,Iowa,",","West Des Moines,Iowa",,
43794Charlotte,35.2271986,-80.843083,11/19,11/25/19,Charlotte,North Carolina,",","Charlotte,North Carolina",,
43795Lincolnwood,42.0055985,-87.735572,11/19,11/26/19,Lincolnwood,Illinois,",","Lincolnwood,Illinois",,
43796St. James,40.8813312,-73.1511732,11/19,11/27/19,St. James,New York,",","St. James,New York",,
43801Willis,30.4241219,-95.4796587,12/19,12/2/19,Willis,Texas,",","Willis,Texas",,
43803Hilton Head Island,32.22453,-80.6952206,12/19,12/4/19,Hilton Head Island,South Carolina,",","Hilton Head Island,South Carolina",,
43803Woodbury,39.8381691,-75.1526774,12/19,12/4/19,Woodbury,New Jersey,",","Woodbury,New Jersey",,
43805Roswell,34.02332,-84.360022,12/19,12/6/19,Roswell,Georgia,",","Roswell,Georgia",,
43805Ocala,29.1871986,-82.1400923,12/19,12/6/19,Ocala,Florida,",","Ocala,Florida",,
43805Mentor,41.6661573,-81.339552,12/19,12/6/19,Mentor,Ohio,",","Mentor,Ohio",,
43805Miami Beach,25.7929198,-80.1353006,12/19,12/6/19,Miami Beach,Florida,",","Miami Beach,Florida",,
43805Lenoir,35.2590371,-77.6484879,12/19,12/6/19,Lenoir,North Carolina,",","Lenoir,North Carolina",,
43806Buda,30.082475,-97.8417144,12/19,12/7/19,Buda,Texas,",","Buda,Texas",,
43808Willow Park,32.7626286,-97.6505822,12/19,12/9/19,Willow Park,Texas,",","Willow Park,Texas",,
43808Elizabethtown,37.693952,-85.8591285,12/19,12/9/19,Elizabethtown,Kentucky,",","Elizabethtown,Kentucky",,
43808Wayne,40.9491723,-74.2376802,12/19,12/9/19,Wayne,New Jersey,",","Wayne,New Jersey",,
43811Puyallup,47.1849009,-122.2921406,12/19,12/12/19,Puyallup,Washington,",","Puyallup,Washington",,
43811Cincinnati,39.1014537,-84.5124602,12/19,12/12/19,Cincinnati,Ohio,",","Cincinnati,Ohio",,
43811Arlington,38.8903961,-77.0841585,12/19,12/12/19,Arlington,Virginia,",","Arlington,Virginia",,
43812Federal Way,47.313494,-122.3393103,12/19,12/13/19,Federal Way,Washington,",","Federal Way,Washington",,
43812Council Bluffs,41.2621283,-95.8613912,12/19,12/13/19,Council Bluffs,Iowa,",","Council Bluffs,Iowa",,
43812Pelham,33.285669,-86.809989,12/19,12/13/19,Pelham,Alabama,",","Pelham,Alabama",,
43812Heath,40.0228421,-82.4445991,12/19,12/13/19,Heath,Ohio,",","Heath,Ohio",,
43812Rock Hill,34.9248667,-81.0250784,12/19,12/13/19,Rock Hill,South Carolina,",","Rock Hill,South Carolina",,
43812Lebanon,40.375713,-76.4626118,12/19,12/13/19,Lebanon,Pennsylvania,",","Lebanon,Pennsylvania",,
43815Las Vegas,36.1672559,-115.1485163,12/19,12/16/19,Las Vegas,Nevada,",","Las Vegas,Nevada",,
43815Laurel,39.0992752,-76.8483061,12/19,12/16/19,Laurel,Maryland,",","Laurel,Maryland",,
43817Los Angeles,34.052234,-118.243685,12/19,12/18/19,Los Angeles,California,",","Los Angeles,California",,
43818Fresno,36.737798,-119.787125,12/19,12/19/19,Fresno,California,",","Fresno,California",,
43818Huntington Beach,33.659484,-117.998803,12/19,12/19/19,Huntington Beach,California,",","Huntington Beach,California",,
43818Moreno Valley,33.942466,-117.229672,12/19,12/19/19,Moreno Valley,California,",","Moreno Valley,California",,
43818Mount Pleasant,44.5988351,-109.7207322,12/19,12/19/19,Mount Pleasant,Wisconsin,",","Mount Pleasant,Wisconsin",,
43818Chappaqua,41.1607465,-73.7680331,12/19,12/19/19,Chappaqua,New York,",","Chappaqua,New York",,
43820Oxnard,34.197505,-119.177052,12/19,12/21/19,Oxnard,California,",","Oxnard,California",,
43820Parker,39.5321091,-104.7873694,12/19,12/21/19,Parker,Colorado,",","Parker,Colorado",,
43820Ft Pierce,27.4467056,-80.3256056,12/19,12/21/19,Ft Pierce,Florida,",","Ft Pierce,Florida",,
43827Plantation,26.1265258,-80.2578612,12/19,12/28/19,Plantation,Florida,",","Plantation,Florida",,
43836Lubbock,33.5635206,-101.879336,1/20,1/6/20,Lubbock,Texas,",","Lubbock,Texas",,
43837San Diego,32.715738,-117.161084,1/20,1/7/20,San Diego,California,",","San Diego,California",,
43838Rochester,44.0234387,-92.4630182,1/20,1/8/20,Rochester,Minnesota,",","Rochester,Minnesota",,
43839Santa Monica,34.019454,-118.491191,1/20,1/9/20,Santa Monica,California,",","Santa Monica,California",,
43839Dearborn Heights,42.3369816,-83.2732627,1/20,1/9/20,Dearborn Heights,Michigan,",","Dearborn Heights,Michigan",,
43840Livermore,37.681869,-121.768473,1/20,1/10/20,Livermore,California,",","Livermore,California",,
43840Flagstaff,35.198284,-111.651302,1/20,1/10/20,Flagstaff,Arizona,",","Flagstaff,Arizona",,
43840Franklin,39.4149034,-85.0563234,1/20,1/10/20,Franklin,Indiana,",","Franklin,Indiana",,
43846Clovis,36.825228,-119.702919,1/20,1/16/20,Clovis,California,",","Clovis,California",,
43846La Habra,33.931859,-117.946137,1/20,1/16/20,La Habra,California,",","La Habra,California",,
43846Laurel,39.0992752,-76.8483061,1/20,1/16/20,Laurel,Maryland,",","Laurel,Maryland",,
43847Alpharetta,34.0709576,-84.2747329,1/20,1/17/20,Alpharetta,Georgia,",","Alpharetta,Georgia",,
43847Wilkesboro,36.145965,-81.1606401,1/20,1/17/20,Wilkesboro,North Carolina,",","Wilkesboro,North Carolina",,
43848Stratham,43.0244129,-70.9122808,1/20,1/18/20,Stratham,New Hampshire,",","Stratham,New Hampshire",,
43850League City,29.5074538,-95.0949303,1/20,1/20/20,League City,Texas,",","League City,Texas",,
43852Newark,40.735657,-74.1723667,1/20,1/22/20,Newark,New Jersey,",","Newark,New Jersey",,
43853Goshen,41.5824086,-85.834366,1/20,1/23/20,Goshen,Indiana,",","Goshen,Indiana",,
43854Chambersburg,39.9405903,-77.6598624,1/20,1/24/20,Chambersburg,Pennsylvania,",","Chambersburg,Pennsylvania",,
43856Long Beach,33.77005,-118.19374,1/20,1/26/20,Long Beach,California,",","Long Beach,California",,
43856Kent,41.1536674,-81.357886,1/20,1/26/20,Kent,Ohio,",","Kent,Ohio",,
43859Kennesaw,34.0234337,-84.6154897,1/20,1/29/20,Kennesaw,Georgia,",","Kennesaw,Georgia",,
43861Kahului,20.8747708,-156.4529829,1/20,1/31/20,Kahului,Hawaii,",","Kahului,Hawaii",,
43861Thomasville,30.8365815,-83.9787808,1/20,1/31/20,Thomasville,Georgia,",","Thomasville,Georgia",,
43861Okatie,32.35214,-80.97816,1/20,1/31/20,Okatie,South Carolina,",","Okatie,South Carolina",,
43861Miami Beach,25.7929198,-80.1353006,1/20,1/31/20,Miami Beach,Florida,",","Miami Beach,Florida",,
43862Waianae,21.446678,-158.185272,2/20,2/1/20,Waianae,Hawaii,",","Waianae,Hawaii",,
43864Lenexa,38.9697458,-94.7845837,2/20,2/3/20,Lenexa,Kansas,",","Lenexa,Kansas",,
43864Kansas City,39.100105,-94.5781416,2/20,2/3/20,Kansas City,Missouri,",","Kansas City,Missouri",,
43864Brandon,32.2731475,-89.9868058,2/20,2/3/20,Brandon,Mississippi,",","Brandon,Mississippi",,
43866Downers Grove,41.7938195,-88.010376,2/20,2/5/20,Downers Grove,Illinois,",","Downers Grove,Illinois",,
43867Gilbert,33.352826,-111.789027,2/20,2/6/20,Gilbert,Arizona,",","Gilbert,Arizona",,
43867Leesburg,39.1154496,-77.5645446,2/20,2/6/20,Leesburg,Virginia,",","Leesburg,Virginia",,
43868Panama City Beach,30.1765914,-85.8054879,2/20,2/7/20,Panama City Beach,Florida,",","Panama City Beach,Florida",,
43871Las Vegas,36.1672559,-115.1485163,2/20,2/10/20,Las Vegas,Nevada,",","Las Vegas,Nevada",,
43874Twentynine Palms,34.135558,-116.054169,2/20,2/13/20,Twentynine Palms,California,",","Twentynine Palms,California",,
43875San Diego,32.715738,-117.161084,2/20,2/14/20,San Diego,California,",","San Diego,California",,
43875La Mesa,32.767829,-117.023084,2/20,2/14/20,La Mesa,California,",","La Mesa,California",,
43875Glendale,33.538652,-112.185987,2/20,2/14/20,Glendale,Arizona,",","Glendale,Arizona",,
43875Wilmington,42.6350927,-83.1643846,2/20,2/14/20,Wilmington,Delaware,",","Wilmington,Delaware",,
43875New York,40.7127281,-74.0060152,2/20,2/14/20,New York,New York,",","New York,New York",,
43877Westwood,34.0668947,-118.4399448,2/20,2/16/20,Westwood,California,",","Westwood,California",,
43878Bowling Green,36.9903199,-86.4436018,2/20,2/17/20,Bowling Green,Kentucky,",","Bowling Green,Kentucky",,
43882Omaha,41.2587459,-95.9383758,2/20,2/21/20,Omaha,Nebraska,",","Omaha,Nebraska",,
43882Reynoldsburg,39.9547861,-82.8121191,2/20,2/21/20,Reynoldsburg,Ohio,",","Reynoldsburg,Ohio",,
43882Poland,41.024226,-80.614795,2/20,2/21/20,Poland,Ohio,",","Poland,Ohio",,
43882Summerville,33.0206179,-80.1747537,2/20,2/21/20,Summerville,South Carolina,",","Summerville,South Carolina",,
43888Junction City,44.2191935,-123.2047857,2/20,2/27/20,Junction City,Oregon,",","Junction City,Oregon",,
43888Damascus,39.2884381,-77.2038717,2/20,2/27/20,Damascus,Maryland,",","Damascus,Maryland",,
43889Ellenton,27.5262425,-82.5214628,2/20,2/28/20,Ellenton,Florida,",","Ellenton,Florida",,
